exch_code,commodity,future_year,future_month,strike_price,trade_date,spread_flag,record_id,trade_price,buy_cti1,sell_cti1,net_cti1,buy_cti2,sell_cti2,net_cti2,buy_cti3,sell_cti3,net_cti3,buy_cti4,sell_cti4,net_cti4,total_cti,bracket,put_call,eof
CBOT,YK,2011,X,,20101221,N,D,12500,2,0,2,0,0,0,0,0,0,0,2,-2,4,10a,,X
CBOT,YK,2011,X,,20101221,N,D,12500,1,0,1,0,0,0,0,0,0,0,1,-1,2,11c,,X
CBOT,YK,2011,X,,20101221,N,A,12500,3,0,3,0,0,0,0,0,0,0,3,-3,6,10a11c,,X
CBOT,YK,2011,X,,20101221,N,D,12502,0,4,-4,0,0,0,0,0,0,4,0,4,8,11c,,X
CBOT,YK,2011,X,,20101221,N,A,12502,0,4,-4,0,0,0,0,0,0,4,0,4,8,11c,,X
CBOT,YK,2011,X,,20101221,N,D,12510,1,0,1,0,0,0,0,0,0,0,1,-1,2,10a,,X
CBOT,YK,2012,F,,20101221,N,D,12510,2,0,2,0,0,0,0,0,0,0,2,-2,4,10d,,X
CBOT,YK,2012,F,,20101221,N,D,12510,3,0,3,0,0,0,0,0,0,0,3,-3,6,11c,,X
CBOT,YK,2011,X,,20101221,N,A,12510,6,0,6,0,0,0,0,0,0,0,6,-6,12,10a10d11c,,X
CBOT,YK,2012,F,,20101221,N,D,12517,1,0,1,0,0,0,0,0,0,0,1,-1,2,12b,,X
CBOT,YK,2012,F,,20101221,N,A,12517,1,0,1,0,0,0,0,0,0,0,1,-1,2,12b,,X
CBOT,YW,2011,H,,20101221,N,D,7655,1,1,0,0,0,0,0,0,0,0,0,0,2,10b,,X
CBOT,YW,2011,H,,20101221,N,A,7655,1,1,0,0,0,0,0,0,0,0,0,0,2,10b,,X
CBOT,YW,2011,H,,20101221,N,D,7680,0,1,-1,0,0,0,0,0,0,1,0,1,2,09d,,X
CBOT,YW,2011,H,,20101221,N,A,7680,0,1,-1,0,0,0,0,0,0,1,0,1,2,09d,,X
CBOT,YW,2011,N,,20101221,N,D,8040,0,1,-1,0,0,0,0,0,0,1,0,1,2,12c,,X
CBOT,YW,2011,N,,20101221,N,A,8040,0,1,-1,0,0,0,0,0,0,1,0,1,2,12c,,X
CBOT,YW,2011,N,,20101221,N,D,8045,1,0,1,0,0,0,0,0,0,0,1,-1,2,10b,,X
CBOT,YW,2011,N,,20101221,N,A,8045,1,0,1,0,0,0,0,0,0,0,1,-1,2,10b,,X
CBOT,YW,2011,N,,20101221,N,D,8047,4,0,4,0,0,0,0,0,0,0,4,-4,8,09c,,X
CBOT,YW,2011,N,,20101221,N,A,8047,4,0,4,0,0,0,0,0,0,0,4,-4,8,09c,,X
CBOT,YW,2011,N,,20101221,N,D,8050,0,1,-1,0,0,0,0,0,0,1,0,1,2,12b,,X
CBOT,YW,2011,N,,20101221,N,A,8050,0,1,-1,0,0,0,0,0,0,1,0,1,2,12b,,X
CBOT,YW,2011,N,,20101221,N,D,8065,1,0,1,0,0,0,0,0,0,0,1,-1,2,09c,,X
CBOT,YW,2011,N,,20101221,N,A,8065,1,0,1,0,0,0,0,0,0,0,1,-1,2,09c,,X
CBOT,YW,2011,N,,20101221,N,D,8067,1,0,1,0,0,0,0,0,0,0,1,-1,2,10a,,X
CBOT,YW,2011,N,,20101221,N,A,8067,1,0,1,0,0,0,0,0,0,0,1,-1,2,10a,,X
CBOT,YW,2011,N,,20101221,N,D,8070,1,0,1,0,0,0,0,0,0,0,1,-1,2,11d,,X
CBOT,YW,2011,N,,20101221,N,A,8070,1,0,1,0,0,0,0,0,0,0,1,-1,2,11d,,X
CBOT,YW,2011,N,,20101221,N,D,8075,1,0,1,0,0,0,0,0,0,0,1,-1,2,10d,,X
CBOT,YW,2011,N,,20101221,N,A,8075,1,0,1,0,0,0,0,0,0,0,1,-1,2,10d,,X
CBOT,YW,2011,N,,20101221,N,D,8077,0,1,-1,0,0,0,0,0,0,1,0,1,2,09d,,X
CBOT,YW,2011,N,,20101221,N,A,8077,0,1,-1,0,0,0,0,0,0,1,0,1,2,09d,,X
CBOT,YW,2011,U,,20101221,N,D,8210,2,0,2,0,0,0,0,0,0,0,2,-2,4,10c,,X
CBOT,YW,2011,U,,20101221,N,A,8210,2,0,2,0,0,0,0,0,0,0,2,-2,4,10c,,X
CBOT,YW,2012,N,,20101221,N,D,8095,1,0,1,0,0,0,0,0,0,0,0,0,1,12c,,X
CBOT,YW,2012,N,,20101221,N,D,8095,0,0,0,0,0,0,0,0,0,0,1,-1,1,12d,,X
CBOT,YW,2012,N,,20101221,N,A,8095,1,0,1,0,0,0,0,0,0,0,1,-1,2,12c12d,,X
XCBT,AW,2011,H,,20101221,N,D,1580,0,0,0,0,0,0,0,0,0,6,6,0,12,09c,,X
XCBT,AW,2011,H,,20101221,N,A,1580,0,0,0,0,0,0,0,0,0,6,6,0,12,09c,,X
XCBT,EH,2011,F,,20101221,N,D,2245,0,0,0,0,0,0,0,0,0,9,9,0,18,12c,,X
XCBT,EH,2011,F,,20101221,N,A,2245,0,0,0,0,0,0,0,0,0,9,9,0,18,12c,,X
XCBT,EH,2011,F,,20101221,Y,D,2245,0,0,0,0,0,0,0,0,0,6,6,0,12,12b,,X
XCBT,EH,2011,F,,20101221,Y,D,2245,0,0,0,0,0,0,0,0,0,6,6,0,12,12c,,X
XCBT,EH,2011,F,,20101221,Y,A,2245,0,0,0,0,0,0,0,0,0,12,12,0,24,12b12c,,X
XCBT,EH,2011,F,,20101221,N,D,2246,0,0,0,0,0,0,0,0,0,1,1,0,2,12c,,X
XCBT,EH,2011,F,,20101221,N,A,2246,0,0,0,0,0,0,0,0,0,1,1,0,2,12c,,X
XCBT,EH,2011,F,,20101221,N,D,2248,0,0,0,0,0,0,0,0,0,1,1,0,2,09d,,X
XCBT,EH,2011,F,,20101221,N,A,2248,0,0,0,0,0,0,0,0,0,1,1,0,2,09d,,X
XCBT,EH,2011,F,,20101221,Y,D,2249,0,0,0,0,0,0,0,0,0,20,20,0,40,10d,,X
XCBT,EH,2011,F,,20101221,Y,A,2249,0,0,0,0,0,0,0,0,0,20,20,0,40,10d,,X
XCBT,EH,2011,F,,20101221,N,D,2250,0,10,-10,0,0,0,0,0,0,10,0,10,20,09d,,X
XCBT,EH,2011,F,,20101221,N,D,2250,0,0,0,0,0,0,0,0,0,3,3,0,6,10b,,X
XCBT,EH,2011,F,,20101221,N,D,2250,0,0,0,6,0,6,0,0,0,11,17,-6,34,10c,,X
XCBT,EH,2011,F,,20101221,N,D,2250,0,0,0,0,0,0,0,0,0,3,3,0,6,11b,,X
XCBT,EH,2011,F,,20101221,N,A,2250,0,10,-10,6,0,6,0,0,0,27,23,4,66,09d10b10c11b,,X
XCBT,EH,2011,F,,20101221,Y,D,2250,0,0,0,0,0,0,0,0,0,9,9,0,18,11a,,X
XCBT,EH,2011,F,,20101221,Y,D,2250,0,0,0,0,0,0,0,0,0,1,1,0,2,11b,,X
XCBT,EH,2011,F,,20101221,Y,D,2250,0,0,0,0,0,0,0,0,0,1,1,0,2,12d,,X
XCBT,EH,2011,F,,20101221,Y,D,2250,0,0,0,0,0,0,0,0,0,4,4,0,8,13a,,X
XCBT,EH,2011,F,,20101221,Y,A,2250,0,0,0,0,0,0,0,0,0,15,15,0,30,11a11b12d13a,,X
XCBT,EH,2011,F,,20101221,N,D,2253,0,10,-10,0,0,0,0,0,0,10,0,10,20,13a,,X
XCBT,EH,2011,F,,20101221,N,A,2253,0,10,-10,0,0,0,0,0,0,10,0,10,20,13a,,X
XCBT,EH,2011,F,,20101221,Y,D,2254,0,0,0,0,0,0,0,0,0,1,1,0,2,11a,,X
XCBT,EH,2011,F,,20101221,Y,A,2254,0,0,0,0,0,0,0,0,0,1,1,0,2,11a,,X
XCBT,EH,2011,F,,20101221,N,D,2255,0,0,0,0,0,0,0,0,0,3,3,0,6,13a,,X
XCBT,EH,2011,F,,20101221,N,A,2255,0,0,0,0,0,0,0,0,0,3,3,0,6,13a,,X
XCBT,EH,2011,F,,20101221,Y,D,2255,0,0,0,0,0,0,0,0,0,1,1,0,2,13a,,X
XCBT,EH,2011,F,,20101221,Y,A,2255,0,0,0,0,0,0,0,0,0,1,1,0,2,13a,,X
XCBT,EH,2011,F,,20101221,N,D,2256,0,0,0,0,5,-5,0,0,0,5,0,5,10,13a,,X
XCBT,EH,2011,F,,20101221,N,A,2256,0,0,0,0,5,-5,0,0,0,5,0,5,10,13a,,X
XCBT,EH,2011,F,,20101221,N,D,2258,0,0,0,0,4,-4,0,0,0,4,0,4,8,13a,,X
XCBT,EH,2011,F,,20101221,N,A,2258,0,0,0,0,4,-4,0,0,0,4,0,4,8,13a,,X
XCBT,EH,2011,F,,20101221,N,D,2259,0,0,0,0,4,-4,0,0,0,9,5,4,18,13a,,X
XCBT,EH,2011,F,,20101221,N,A,2259,0,0,0,0,4,-4,0,0,0,9,5,4,18,13a,,X
XCBT,EH,2011,F,,20101221,N,D,2260,0,0,0,0,1,-1,0,0,0,1,0,1,2,13a,,X
XCBT,EH,2011,F,,20101221,N,A,2260,0,0,0,0,1,-1,0,0,0,1,0,1,2,13a,,X
XCBT,EH,2011,F,,20101221,Y,D,2260,0,0,0,0,0,0,0,0,0,1,1,0,2,13a,,X
XCBT,EH,2011,F,,20101221,Y,A,2260,0,0,0,0,0,0,0,0,0,1,1,0,2,13a,,X
XCBT,EH,2011,F,,20101221,Y,D,2262,0,0,0,1,0,1,0,0,0,0,1,-1,2,13a,,X
XCBT,EH,2011,F,,20101221,Y,A,2262,0,0,0,1,0,1,0,0,0,0,1,-1,2,13a,,X
XCBT,EH,2011,G,,20101221,Y,D,2238,0,0,0,0,2,-2,0,0,0,6,4,2,12,12c,,X
XCBT,EH,2011,G,,20101221,Y,A,2238,0,0,0,0,2,-2,0,0,0,6,4,2,12,12c,,X
XCBT,EH,2011,G,,20101221,N,D,2239,0,0,0,0,0,0,0,0,0,1,1,0,2,12c,,X
XCBT,EH,2011,G,,20101221,N,D,2239,0,0,0,0,10,-10,0,0,0,10,0,10,20,13a,,X
XCBT,EH,2011,G,,20101221,N,A,2239,0,0,0,0,10,-10,0,0,0,11,1,10,22,12c13a,,X
XCBT,EH,2011,G,,20101221,Y,D,2239,0,0,0,0,0,0,0,0,0,1,1,0,2,12d,,X
XCBT,EH,2011,G,,20101221,Y,A,2239,0,0,0,0,0,0,0,0,0,1,1,0,2,12d,,X
XCBT,EH,2011,G,,20101221,N,D,2240,0,0,0,0,5,-5,0,0,0,15,10,5,30,09d,,X
XCBT,EH,2011,G,,20101221,N,D,2240,0,0,0,5,0,5,0,0,0,1,6,-5,12,11c,,X
XCBT,EH,2011,G,,20101221,N,D,2240,0,0,0,0,0,0,0,0,0,5,5,0,10,12d,,X
XCBT,EH,2011,G,,20101221,N,D,2240,0,0,0,0,0,0,0,0,0,5,5,0,10,13a,,X
XCBT,EH,2011,G,,20101221,N,A,2240,0,0,0,5,5,0,0,0,0,26,26,0,62,09d11c12d13a,,X
XCBT,EH,2011,G,,20101221,Y,D,2240,0,0,0,0,0,0,0,0,0,9,9,0,18,11a,,X
XCBT,EH,2011,G,,20101221,Y,D,2240,0,0,0,0,0,0,0,0,0,6,6,0,12,12b,,X
XCBT,EH,2011,G,,20101221,Y,D,2240,0,0,0,0,0,0,0,0,0,1,1,0,2,12d,,X
XCBT,EH,2011,G,,20101221,Y,D,2240,0,0,0,0,0,0,0,0,0,7,7,0,14,13a,,X
XCBT,EH,2011,G,,20101221,Y,A,2240,0,0,0,0,0,0,0,0,0,23,23,0,46,11a12b12d13a,,X
XCBT,EH,2011,G,,20101221,Y,D,2241,0,0,0,0,2,-2,0,0,0,3,1,2,6,13a,,X
XCBT,EH,2011,G,,20101221,Y,A,2241,0,0,0,0,2,-2,0,0,0,3,1,2,6,13a,,X
XCBT,EH,2011,G,,20101221,N,D,2242,0,0,0,0,2,-2,0,0,0,2,0,2,4,12c,,X
XCBT,EH,2011,G,,20101221,N,A,2242,0,0,0,0,2,-2,0,0,0,2,0,2,4,12c,,X
XCBT,EH,2011,G,,20101221,Y,D,2242,0,0,0,0,3,-3,0,0,0,3,0,3,6,12c,,X
XCBT,EH,2011,G,,20101221,Y,A,2242,0,0,0,0,3,-3,0,0,0,3,0,3,6,12c,,X
XCBT,EH,2011,G,,20101221,N,D,2243,0,0,0,0,10,-10,0,0,0,13,3,10,26,13a,,X
XCBT,EH,2011,G,,20101221,N,A,2243,0,0,0,0,10,-10,0,0,0,13,3,10,26,13a,,X
XCBT,EH,2011,G,,20101221,Y,D,2243,0,0,0,0,3,-3,0,0,0,3,0,3,6,13a,,X
XCBT,EH,2011,G,,20101221,Y,A,2243,0,0,0,0,3,-3,0,0,0,3,0,3,6,13a,,X
XCBT,EH,2011,G,,20101221,N,D,2244,0,0,0,0,3,-3,0,0,0,3,0,3,6,10c,,X
XCBT,EH,2011,G,,20101221,N,A,2244,0,0,0,0,3,-3,0,0,0,3,0,3,6,10c,,X
XCBT,EH,2011,G,,20101221,Y,D,2244,0,0,0,0,0,0,0,0,0,20,20,0,40,10d,,X
XCBT,EH,2011,G,,20101221,Y,D,2244,0,0,0,0,0,0,0,0,0,1,1,0,2,11a,,X
XCBT,EH,2011,G,,20101221,Y,D,2244,0,0,0,0,2,-2,0,0,0,3,1,2,6,13a,,X
XCBT,EH,2011,G,,20101221,Y,A,2244,0,0,0,0,2,-2,0,0,0,24,22,2,48,10d11a13a,,X
XCBT,EH,2011,G,,20101221,N,D,2245,0,0,0,0,5,-5,0,0,0,5,0,5,10,11b,,X
XCBT,EH,2011,G,,20101221,N,A,2245,0,0,0,0,5,-5,0,0,0,5,0,5,10,11b,,X
XCBT,EH,2011,G,,20101221,Y,D,2245,0,0,0,0,0,0,0,0,0,1,1,0,2,11b,,X
XCBT,EH,2011,G,,20101221,Y,A,2245,0,0,0,0,0,0,0,0,0,1,1,0,2,11b,,X
XCBT,EH,2011,H,,20101221,N,D,2242,0,0,0,2,2,0,0,0,0,0,0,0,4,13a,,X
XCBT,EH,2011,H,,20101221,N,A,2242,0,0,0,2,2,0,0,0,0,0,0,0,4,13a,,X
XCBT,EH,2011,H,,20101221,Y,D,2247,0,0,0,2,3,-1,0,0,0,1,0,1,6,13a,,X
XCBT,EH,2011,H,,20101221,Y,A,2247,0,0,0,2,3,-1,0,0,0,1,0,1,6,13a,,X
XCBT,EH,2011,H,,20101221,N,D,2248,0,0,0,18,23,-5,0,0,0,5,0,5,46,10d,,X
XCBT,EH,2011,H,,20101221,N,A,2248,0,0,0,18,23,-5,0,0,0,5,0,5,46,10d,,X
XCBT,EH,2011,H,,20101221,Y,D,2248,0,0,0,3,0,3,0,0,0,0,3,-3,6,12c,,X
XCBT,EH,2011,H,,20101221,Y,D,2248,0,0,0,0,3,-3,0,0,0,3,0,3,6,13a,,X
XCBT,EH,2011,H,,20101221,Y,A,2248,0,0,0,3,3,0,0,0,0,3,3,0,12,12c13a,,X
XCBT,EH,2011,H,,20101221,N,D,2249,0,0,0,5,0,5,0,0,0,2,7,-5,14,13a,,X
XCBT,EH,2011,H,,20101221,N,A,2249,0,0,0,5,0,5,0,0,0,2,7,-5,14,13a,,X
XCBT,EH,2011,H,,20101221,Y,D,2249,0,0,0,0,0,0,0,0,0,1,1,0,2,12d,,X
XCBT,EH,2011,H,,20101221,Y,D,2249,0,0,0,2,0,2,0,0,0,0,2,-2,4,13a,,X
XCBT,EH,2011,H,,20101221,Y,A,2249,0,0,0,2,0,2,0,0,0,1,3,-2,6,12d13a,,X
XCBT,EH,2011,H,,20101221,N,D,2250,0,0,0,0,5,-5,0,0,0,5,0,5,10,09d,,X
XCBT,EH,2011,H,,20101221,N,D,2250,0,0,0,0,8,-8,0,0,0,12,4,8,24,13a,,X
XCBT,EH,2011,H,,20101221,N,A,2250,0,0,0,0,13,-13,0,0,0,17,4,13,34,09d13a,,X
XCBT,EH,2011,H,,20101221,Y,D,2250,0,0,0,2,2,0,0,0,0,1,1,0,6,13a,,X
XCBT,EH,2011,H,,20101221,Y,A,2250,0,0,0,2,2,0,0,0,0,1,1,0,6,13a,,X
XCBT,EH,2011,J,,20101221,N,D,2250,0,0,0,0,5,-5,0,0,0,5,0,5,10,11b,,X
XCBT,EH,2011,J,,20101221,N,A,2250,0,0,0,0,5,-5,0,0,0,5,0,5,10,11b,,X
XCBT,EH,2011,J,,20101221,N,D,2253,0,0,0,5,5,0,0,0,0,0,0,0,10,10d,,X
XCBT,EH,2011,J,,20101221,N,D,2253,0,0,0,0,15,-15,0,0,0,15,0,15,30,13a,,X
XCBT,EH,2011,J,,20101221,N,A,2253,0,0,0,5,20,-15,0,0,0,15,0,15,40,10d13a,,X
XCBT,EH,2011,J,,20101221,Y,D,2255,0,0,0,0,2,-2,0,0,0,2,0,2,4,13a,,X
XCBT,EH,2011,J,,20101221,Y,A,2255,0,0,0,0,2,-2,0,0,0,2,0,2,4,13a,,X
XCBT,EH,2011,K,,20101221,Y,D,2255,0,0,0,3,3,0,0,0,0,0,0,0,6,13a,,X
XCBT,EH,2011,K,,20101221,Y,A,2255,0,0,0,3,3,0,0,0,0,0,0,0,6,13a,,X
XCBT,EH,2011,K,,20101221,N,D,2260,0,0,0,0,0,0,0,0,0,1,1,0,2,10d,,X
XCBT,EH,2011,K,,20101221,N,D,2260,0,0,0,5,5,0,0,0,0,0,0,0,10,11b,,X
XCBT,EH,2011,K,,20101221,N,A,2260,0,0,0,5,5,0,0,0,0,1,1,0,12,10d11b,,X
XCBT,EH,2011,K,,20101221,N,D,2264,0,0,0,0,0,0,0,0,0,8,8,0,16,13a,,X
XCBT,EH,2011,K,,20101221,N,A,2264,0,0,0,0,0,0,0,0,0,8,8,0,16,13a,,X
XCBT,EH,2011,M,,20101221,Y,D,2260,0,0,0,0,3,-3,0,0,0,3,0,3,6,13a,,X
XCBT,EH,2011,M,,20101221,Y,A,2260,0,0,0,0,3,-3,0,0,0,3,0,3,6,13a,,X
XCBT,EH,2011,M,,20101221,N,D,2268,0,0,0,0,0,0,0,0,0,2,2,0,4,13a,,X
XCBT,EH,2011,M,,20101221,N,A,2268,0,0,0,0,0,0,0,0,0,2,2,0,4,13a,,X
XCBT,EH,2011,M,,20101221,N,D,2269,0,0,0,0,0,0,0,0,0,3,3,0,6,13a,,X
XCBT,EH,2011,M,,20101221,N,A,2269,0,0,0,0,0,0,0,0,0,3,3,0,6,13a,,X
XCBT,EH,2011,M,,20101221,N,D,2270,0,0,0,0,0,0,0,0,0,1,1,0,2,10d,,X
XCBT,EH,2011,M,,20101221,N,D,2270,0,0,0,0,3,-3,0,0,0,3,0,3,6,13a,,X
XCBT,EH,2011,M,,20101221,N,A,2270,0,0,0,0,3,-3,0,0,0,4,1,3,8,10d13a,,X
XCBT,EH,2011,N,,20101221,N,D,2265,0,0,0,0,0,0,0,0,0,2,2,0,4,09c,,X
XCBT,EH,2011,N,,20101221,N,D,2265,0,0,0,0,3,-3,0,0,0,3,0,3,6,13a,,X
XCBT,EH,2011,N,,20101221,N,A,2265,0,0,0,0,3,-3,0,0,0,5,2,3,10,09c13a,,X
XCBT,EH,2011,N,,20101221,N,D,2268,0,0,0,1,1,0,0,0,0,0,0,0,2,11b,,X
XCBT,EH,2011,N,,20101221,N,A,2268,0,0,0,1,1,0,0,0,0,0,0,0,2,11b,,X
XCBT,EH,2011,N,,20101221,N,D,2269,0,0,0,0,1,-1,0,0,0,1,0,1,2,11b,,X
XCBT,EH,2011,N,,20101221,N,A,2269,0,0,0,0,1,-1,0,0,0,1,0,1,2,11b,,X
XCBT,EH,2011,N,,20101221,N,D,2270,0,0,0,0,0,0,0,0,0,5,5,0,10,11a,,X
XCBT,EH,2011,N,,20101221,N,A,2270,0,0,0,0,0,0,0,0,0,5,5,0,10,11a,,X
XCBT,EH,2011,N,,20101221,N,D,2274,0,0,0,0,1,-1,0,0,0,1,0,1,2,13a,,X
XCBT,EH,2011,N,,20101221,N,A,2274,0,0,0,0,1,-1,0,0,0,1,0,1,2,13a,,X
XCBT,EH,2011,N,,20101221,N,D,2275,0,0,0,0,0,0,0,0,0,4,4,0,8,13a,,X
XCBT,EH,2011,N,,20101221,N,A,2275,0,0,0,0,0,0,0,0,0,4,4,0,8,13a,,X
XCBT,EH,2011,N,,20101221,N,D,2277,0,0,0,0,1,-1,0,0,0,1,0,1,2,11b,,X
XCBT,EH,2011,N,,20101221,N,A,2277,0,0,0,0,1,-1,0,0,0,1,0,1,2,11b,,X
XCBT,EH,2011,Q,,20101221,N,D,2258,0,0,0,0,0,0,0,0,0,1,1,0,2,11a,,X
XCBT,EH,2011,Q,,20101221,N,A,2258,0,0,0,0,0,0,0,0,0,1,1,0,2,11a,,X
XCBT,EH,2011,U,,20101221,Y,D,2190,1,1,0,0,0,0,0,0,0,0,0,0,2,13a,,X
XCBT,EH,2011,U,,20101221,Y,A,2190,1,1,0,0,0,0,0,0,0,0,0,0,2,13a,,X
XCBT,EH,2011,U,,20101221,N,D,2198,0,0,0,0,0,0,0,0,0,10,10,0,20,13a,,X
XCBT,EH,2011,U,,20101221,N,A,2198,0,0,0,0,0,0,0,0,0,10,10,0,20,13a,,X
XCBT,EH,2011,U,,20101221,N,D,2200,0,0,0,0,0,0,0,0,0,10,10,0,20,09d,,X
XCBT,EH,2011,U,,20101221,N,A,2200,0,0,0,0,0,0,0,0,0,10,10,0,20,09d,,X
XCBT,EH,2011,U,,20101221,N,D,2203,0,0,0,0,1,-1,0,0,0,1,0,1,2,11b,,X
XCBT,EH,2011,U,,20101221,N,A,2203,0,0,0,0,1,-1,0,0,0,1,0,1,2,11b,,X
XCBT,EH,2011,V,,20101221,Y,D,2142,1,0,1,0,0,0,0,0,0,0,1,-1,2,13a,,X
XCBT,EH,2011,V,,20101221,Y,A,2142,1,0,1,0,0,0,0,0,0,0,1,-1,2,13a,,X
XCBT,EH,2011,V,,20101221,N,D,2150,0,0,0,0,0,0,0,0,0,10,10,0,20,13a,,X
XCBT,EH,2011,V,,20101221,N,A,2150,0,0,0,0,0,0,0,0,0,10,10,0,20,13a,,X
XCBT,EH,2011,V,,20101221,N,D,2160,0,0,0,0,1,-1,0,0,0,1,0,1,2,11b,,X
XCBT,EH,2011,V,,20101221,N,A,2160,0,0,0,0,1,-1,0,0,0,1,0,1,2,11b,,X
XCBT,EH,2011,X,,20101221,N,D,2111,0,0,0,0,0,0,0,0,0,4,4,0,8,13a,,X
XCBT,EH,2011,X,,20101221,N,A,2111,0,0,0,0,0,0,0,0,0,4,4,0,8,13a,,X
XCBT,EH,2011,X,,20101221,Y,D,2112,0,0,0,0,0,0,0,0,0,1,1,0,2,13a,,X
XCBT,EH,2011,X,,20101221,Y,A,2112,0,0,0,0,0,0,0,0,0,1,1,0,2,13a,,X
XCBT,EH,2011,X,,20101221,Y,D,2122,1,0,1,0,0,0,0,0,0,0,1,-1,2,13a,,X
XCBT,EH,2011,X,,20101221,Y,A,2122,1,0,1,0,0,0,0,0,0,0,1,-1,2,13a,,X
XCBT,EH,2011,X,,20101221,N,D,2127,0,0,0,5,0,5,0,0,0,0,5,-5,10,10c,,X
XCBT,EH,2011,X,,20101221,N,A,2127,0,0,0,5,0,5,0,0,0,0,5,-5,10,10c,,X
XCBT,EH,2011,X,,20101221,N,D,2130,0,7,-7,0,0,0,0,0,0,7,0,7,14,13a,,X
XCBT,EH,2011,X,,20101221,N,A,2130,0,7,-7,0,0,0,0,0,0,7,0,7,14,13a,,X
XCBT,EH,2011,Z,,20101221,N,D,2107,0,0,0,0,0,0,0,0,0,6,6,0,12,13a,,X
XCBT,EH,2011,Z,,20101221,N,A,2107,0,0,0,0,0,0,0,0,0,6,6,0,12,13a,,X
XCBT,EH,2011,Z,,20101221,Y,D,2122,0,1,-1,0,0,0,0,0,0,1,0,1,2,13a,,X
XCBT,EH,2011,Z,,20101221,Y,A,2122,0,1,-1,0,0,0,0,0,0,1,0,1,2,13a,,X
XCBT,EH,2011,Z,,20101221,N,D,2129,0,0,0,0,0,0,0,0,0,2,2,0,4,13a,,X
XCBT,EH,2011,Z,,20101221,N,A,2129,0,0,0,0,0,0,0,0,0,2,2,0,4,13a,,X
XCBT,EH,2012,F,,20101221,N,D,2106,0,0,0,5,0,5,0,0,0,0,5,-5,10,13a,,X
XCBT,EH,2012,F,,20101221,N,A,2106,0,0,0,5,0,5,0,0,0,0,5,-5,10,13a,,X
XCBT,EH,2012,F,,20101221,N,D,2116,0,0,0,5,0,5,0,0,0,0,5,-5,10,10c,,X
XCBT,EH,2012,F,,20101221,N,A,2116,0,0,0,5,0,5,0,0,0,0,5,-5,10,10c,,X
XCBT,I3,2011,H,,20101221,N,D,96125,0,0,0,0,1,-1,0,0,0,1,0,1,2,08c,,X
XCBT,I3,2011,H,,20101221,N,A,96125,0,0,0,0,1,-1,0,0,0,1,0,1,2,08c,,X
XCBT,I3,2011,H,,20101221,N,D,96135,0,0,0,1,0,1,0,0,0,0,1,-1,2,09b,,X
XCBT,I3,2011,H,,20101221,N,A,96135,0,0,0,1,0,1,0,0,0,0,1,-1,2,09b,,X
XCBT,I3,2011,H,,20101221,N,D,96210,0,0,0,0,1,-1,0,0,0,1,0,1,2,13d,,X
XCBT,I3,2011,H,,20101221,N,A,96210,0,0,0,0,1,-1,0,0,0,1,0,1,2,13d,,X
XCBT,I3,2011,H,,20101221,N,D,96310,0,0,0,1,1,0,0,0,0,0,0,0,2,15c,,X
XCBT,I3,2011,H,,20101221,N,A,96310,0,0,0,1,1,0,0,0,0,0,0,0,2,15c,,X
XCBT,I3,2011,H,,20101221,N,D,96315,0,0,0,0,1,-1,0,0,0,1,0,1,2,15c,,X
XCBT,I3,2011,H,,20101221,N,A,96315,0,0,0,0,1,-1,0,0,0,1,0,1,2,15c,,X
XCBT,OUBC,2011,F,12600,20101221,N,D,6,0,0,0,0,5,-5,0,0,0,5,0,5,10,11b,C,X
XCBT,OUBC,2011,F,12600,20101221,N,A,6,0,0,0,0,5,-5,0,0,0,5,0,5,10,11b,C,X
XCBT,OYMC,2011,F,11450,20101221,N,D,179,0,0,0,0,0,0,0,0,0,1,1,0,2,14c,C,X
XCBT,OYMC,2011,F,11450,20101221,N,A,179,0,0,0,0,0,0,0,0,0,1,1,0,2,14c,C,X
XCBT,OYMC,2011,F,11500,20101221,N,D,130,0,0,0,1,0,1,0,0,0,0,1,-1,2,07c,C,X
XCBT,OYMC,2011,F,11500,20101221,N,A,130,0,0,0,1,0,1,0,0,0,0,1,-1,2,07c,C,X
XCBT,OYMC,2011,G,12000,20101221,N,D,50,0,0,0,1,0,1,0,0,0,0,1,-1,2,14c,C,X
XCBT,OYMC,2011,G,12000,20101221,N,A,50,0,0,0,1,0,1,0,0,0,0,1,-1,2,14c,C,X
XCBT,OYMC,2011,H,11500,20101221,N,D,320,0,0,0,1,0,1,0,0,0,0,1,-1,2,14c,C,X
XCBT,OYMC,2011,H,11500,20101221,N,A,320,0,0,0,1,0,1,0,0,0,0,1,-1,2,14c,C,X
XCBT,OYMC,2011,H,11800,20101221,N,D,157,0,0,0,10,0,10,0,0,0,0,10,-10,20,08c,C,X
XCBT,OYMC,2011,H,11800,20101221,N,A,157,0,0,0,10,0,10,0,0,0,0,10,-10,20,08c,C,X
XCBT,OYMP,2011,F,10000,20101221,N,D,9,0,0,0,1,0,1,0,0,0,0,1,-1,2,09d,P,X
XCBT,OYMP,2011,F,10000,20101221,N,A,9,0,0,0,1,0,1,0,0,0,0,1,-1,2,09d,P,X
XCBT,OYMP,2011,F,11000,20101221,N,D,54,0,0,0,0,1,-1,0,0,0,1,0,1,2,12d,P,X
XCBT,OYMP,2011,F,11000,20101221,N,A,54,0,0,0,0,1,-1,0,0,0,1,0,1,2,12d,P,X
